,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Polr2h,19.987549932136226,0.33234521602327205,0.7503447116125873,0.44292338025414935,0.6578211555595554,0.8211016456255001
Cox4i1,1924.4252878006023,0.08338648656066919,0.18843160829994174,0.4425291877142831,0.6581063139639276,0.82137494276021
Mpv17l2,29.60613347018231,-0.31862756858038893,0.7201729430945343,-0.4424320180806403,0.6581766140031429,0.8213800496250871
Gprasp1,30.351081694735793,-0.2889870304930212,0.6533806047788877,-0.4422950855586203,0.6582756867260442,0.8214210590950818
Gm21399,43.772522001440024,-0.20372033135246234,0.4607914163813808,-0.44210964898671246,0.6584098624176495,0.8215058587099828
Cep192,56.05318703542849,0.23342490846263264,0.5286170213253496,0.44157660280667704,0.6587956180244753,0.8216915928487227
Celf1,923.4576215031827,0.0766135796546921,0.17348975827594318,0.4416028958483808,0.6587765881092946,0.8216915928487227
Ugt1a10,7.239179587562255,-0.5496948534301291,1.244538015414603,-0.441685867865599,0.6587165375311552,0.8216915928487227
Dcbld1,23.67502759424449,0.32210674558328145,0.7295110375378301,0.44153786441727144,0.6588236558170437,0.8216915928487227
Parp6,65.56146662645678,0.19976335398191966,0.4525700241338206,0.44139766959654303,0.6589251290231046,0.8217355398734053
Gpn2,24.425880530754643,-0.3391276076649958,0.7692244464288152,-0.4408695137543045,0.6593074653319938,0.8219981384306186
Mrps9,217.38097139457483,-0.13294527210162982,0.3014630528266118,-0.441000218285768,0.6592128389648665,0.8219981384306186
Cpn1,1453.4856381162303,-0.07678673994412039,0.17418586533383115,-0.4408322098751059,0.6593344732809194,0.8219981384306186
Gm6392,3.988831398467299,-0.7270801352104744,1.6500543730644683,-0.4406401068227508,0.6594735626159199,0.8220889286387765
Amer1,44.285791730690256,-0.24529374678925947,0.5568968721717439,-0.44046529805901347,0.6596001405125487,0.8221641056162644
Odr4,264.25607708239687,-0.0996935577196806,0.226496416085563,-0.44015512228687803,0.6598247607734848,0.8223614609358905
Ccnj,17.162941830569434,-0.3742642084169592,0.8505670008742758,-0.44001731554629164,0.6599245662423218,0.8224032314216216
Mlst8,41.77027145860997,-0.38931557688440827,0.8852044523566786,-0.43980300352978796,0.6600797920911743,0.8225140518966562
Ckap5,213.95631728614543,-0.15662687817246204,0.35642556111177703,-0.4394378385318526,0.6603443142135194,0.8226784055164613
Ncln,381.3723525083211,0.1013168325938446,0.23055779245159516,0.43944223926031795,0.660341126114052,0.8226784055164613
Zcrb1,189.32893484281607,-0.12230354855559485,0.2784491761789757,-0.4392311380981898,0.6604940648989757,0.8227823445262267
Cryz,388.1750858551501,-0.12433126936541923,0.28319157286090896,-0.4390359081288241,0.6606355179283785,0.82287592725095
Ywhae,2467.0853454095577,0.06468105373544909,0.14745189570624662,0.4386586786534543,0.6609088722566434,0.8231337686192067
Cd1d1,798.6272349409276,-0.09574929256675872,0.21850044727443016,-0.4382109682663506,0.661233358343442,0.8233725829176695
Zfp607a,25.923496126154024,0.38564030875709854,0.879899896792776,0.43827747924821053,0.6611851492953997,0.8233725829176695
Il1rap,1227.772302926729,0.07278127469365733,0.16614918632091427,0.4380477347212617,0.6613516806070472,0.8234083681958945
Alg10,343.575158890877,-0.1115984558902261,0.25479786199487836,-0.43798819588395654,0.6613948403250112,0.8234083681958945
Gm13194,4.020256364733596,-0.7597521445847342,1.7365774019014009,-0.4374997300741515,0.6617489717954566,0.8236839313830073
Cwf19l1,59.478041002912754,-0.26049490320093877,0.5953189023932739,-0.43757203433942554,0.6616965473528459,0.8236839313830073
Acacb,1771.0084330510658,-0.1303384696744907,0.2984387451782573,-0.4367344112663375,0.6623039703171525,0.8242093545746408
Gba1,186.58901188310134,0.12091771969112837,0.2768639508216846,0.43674056998849214,0.6622995033569055,0.8242093545746408
Atg2b,535.1001787988835,0.09238969950794244,0.21197123432566572,0.435859609922344,0.6629385912763108,0.8242195614283221
Fkbp1a,255.37481073495843,0.10655398702505547,0.24419945365430032,0.4363399894247842,0.6625900719990812,0.8242195614283221
1700001L05Rik,30.063717601383274,-0.3045494445703214,0.6988167513738232,-0.4358073042347643,0.6629765438895072,0.8242195614283221
Galk2,105.62670409599014,-0.17239398020906635,0.3955394239535434,-0.43584525275870917,0.6629490086400271,0.8242195614283221
Lztfl1,98.94974022503925,0.20852594644384712,0.4780457513367728,0.4362049989164011,0.6626880013460974,0.8242195614283221
Cyp2d40,285.6387849271197,-0.10541490613845274,0.24183808163089063,-0.4358904330846619,0.6629162266269039,0.8242195614283221
Tmem63b,293.5398795405007,-0.14249905248021272,0.3265578643179722,-0.4363669292663556,0.6625705290850563,0.8242195614283221
Gsap,198.67269234518622,0.14819634673064025,0.3400236668063646,0.43584126988147137,0.6629518985734226,0.8242195614283221
Cox18,39.521226067971824,-0.2608587605769417,0.5980992710913406,-0.4361462606382341,0.6627306150406417,0.8242195614283221
Gm45222,20.75466076021511,0.42429032680605755,0.9733135276252242,0.43592358963845734,0.6628921692523368,0.8242195614283221
Ubald1,123.30874467817624,0.12343080110896579,0.28331703852594936,0.4356631770230106,0.663081125985571,0.8242669788554102
Fndc4,197.18430221409957,0.12388228635444797,0.28444016824899704,0.43553021050811014,0.6631776154413471,0.8243043279396205
D830050J10Rik,12.020179846709325,-0.4857655743084216,1.1162332751160693,-0.4351828467556749,0.663429712331555,0.8245350642341486
Prtn3,46.69647051036711,-0.7557600199157878,1.7370219704249994,-0.4350894996053936,0.6634974648915349,0.8245366672788123
Arhgef1,274.97379372583157,0.13234507410200555,0.304288052845377,0.43493352060475493,0.6636106825929501,0.8245947644479306
1700030K09Rik,20.120873891700157,-0.3047278571009552,0.7012695198463021,-0.43453743315086996,0.6638982180566535,0.8248694334712913
Nfatc1,108.29034127909382,-0.1490778966771806,0.34323597659199984,-0.4343306262862636,0.6640483669643006,0.8249733667693884
D030028A08Rik,16.18984676295228,-0.3351470209812636,0.7718199906831114,-0.4342295159842083,0.6641217814359344,0.8249819585955944
Blcap,166.18060010626263,-0.1421997762517436,0.32762972200238305,-0.43402587342399085,0.6642696526203984,0.8250830306776795
Snrpd2,88.78573515051784,-0.16753606510895216,0.3870437700902679,-0.43286077197387446,0.6651159201075326,0.8258861079825893
Mrps23,160.49059938958203,0.12375916179560752,0.28587300886258116,0.4329165677026138,0.6650753833292581,0.8258861079825893
Zfp81,30.72501457692178,0.2912601904817329,0.6726368144469607,0.4330125622416399,0.6650056435556867,0.8258861079825893
Ddx47,227.6149859680291,0.1272663653277856,0.2943053791596834,0.4324296269784922,0.6654291890793721,0.8261924058965864
Gm22973,47.489630852716104,0.24175461619813562,0.5592386279730156,0.4322924134807812,0.6655289003495102,0.8262335172356674
Snrpn,19.7155304503843,-0.44069036106267034,1.0203916077928703,-0.43188356087707674,0.66582604329956,0.8265197011381169
Clybl,184.92263777015947,-0.12332620002625519,0.28564591386216154,-0.4317450173145703,0.6659267448970523,0.8265620007196429
Chchd7,116.67300512337022,-0.1488127696453698,0.34524471148055447,-0.4310356239989835,0.6664424679723174,0.8270366367574843
Sco2,31.22568224942132,-0.3124957260705012,0.724879085145403,-0.43110048623877445,0.666395307105959,0.8270366367574843
Setmar,22.68282345939602,-0.29969005863676507,0.6964045111750354,-0.4303390541383792,0.666949021971007,0.8275824731518617
Vaultrc5,150.90125501272513,-0.13304546313763846,0.30933653566081226,-0.43009941536140717,0.6671233252986875,0.8276331973655516
Rab2b,16.243517013007704,0.42735218828758026,0.9935290143985276,0.430135589493876,0.6670970125804603,0.8276331973655516
Rdh5,40.089001050053305,0.2632347769488495,0.6121726368486425,0.4300008871744676,0.6671949958361989,0.8276393478995984
Rab11a,285.3054029321499,0.116752674752386,0.2718793899976351,0.4294281914984492,0.667611641366372,0.827825089734254
Abhd17b,111.15578544007418,0.15516324785510388,0.36113110992701547,0.42965904512203984,0.6674436792206231,0.827825089734254
Mturn,8.232321477067323,-0.594304414432985,1.3837816541973174,-0.42947846044231586,0.6675750657779107,0.827825089734254
Prdx5,1116.2218944122606,0.08204534849513968,0.190996422543601,0.4295648442127769,0.6675122149543544,0.827825089734254
Pcdh1,1333.17992476286,0.11045990443068711,0.257558986771868,0.4288722587984344,0.6680161895800889,0.8282219598374155
Sap30bp,161.56436053892887,0.11720585796980214,0.2733314421636971,0.42880488626554725,0.668065222641707,0.8282219598374155
Farsa,154.23833329334497,-0.1467374154880833,0.34264203476137467,-0.4282528137281092,0.6684670689088332,0.828389017768753
Cstpp1,9.885986010979416,-0.4422222240390742,1.0326048786331177,-0.4282588947521279,0.6684626420944925,0.828389017768753
Znhit1,173.37932859825764,-0.15088698595487224,0.35232418258648196,-0.42826179244121376,0.6684605326624464,0.828389017768753
Strap,996.8131742646825,0.0878076393740633,0.2050023894332928,0.4283249557080683,0.6684145523207095,0.828389017768753
Mir703,9.089660642831756,0.5097688374001362,1.1907824830932636,0.42809568047719637,0.6685814614904553,0.8284480234968625
Gm14305,3.6790195761588453,-0.9330605860275166,2.1820884419125606,-0.4275998021462898,0.668942510023605,0.828812621527299
Gm11837,22.581524320417593,-0.4568050184657527,1.0689270049692445,-0.4273491233191326,0.669125058175418,0.8289560087601594
Rbms2,56.589970219529725,-0.22328882551112667,0.5227895679553707,-0.42711033118814695,0.6692989684415218,0.8290184889666545
Nptn,232.97812333770867,0.1276888584883998,0.2989696672513294,0.4270963662044615,0.669309139568758,0.8290184889666545
Tsc2,478.1559186815408,0.08782452530877206,0.20577827128819307,0.4267920259946861,0.669530814970525,0.8290759152936001
Thumpd3,168.974371510913,-0.14849753572855182,0.3479670471082575,-0.4267574673022188,0.669555988660856,0.8290759152936001
Prkn,29.228589014170947,-0.3862130568853014,0.9048973541541802,-0.42680316735625773,0.6695226993147838,0.8290759152936001
Trim41,116.11889655935579,-0.16078289533780352,0.3769229462427493,-0.4265670130739524,0.6696947284567265,0.829164950222969
Ankrd10,28.78663540203592,-0.31654453354973466,0.7425953870491333,-0.4262678425832864,0.6699126873205028,0.8293520406045463
Tigd5,19.75954538750723,0.40040531956146813,0.9404840424323515,0.4257438738948823,0.6702944885264792,0.8296591264750575
Gm45873,3.4270818025683853,0.9482423772291717,2.227118349915063,0.42577098664978236,0.6702747301361033,0.8296591264750575
Gm4673,63.64438263829402,0.18150630612058058,0.42644308931177827,0.4256284382835405,0.6703786146541105,0.8296804761970166
Smim36,12.815975135920777,-0.4252956624444591,1.0008327183816401,-0.42494180559181544,0.6708790980422201,0.8300033353064938
Tcf3,98.01310794326628,0.14768922507794122,0.3475830637946155,0.42490339853040077,0.6709070970863712,0.8300033353064938
Nubpl,54.53025382929126,-0.2237506820766294,0.5263814801197678,-0.42507324160743515,0.670783283630498,0.8300033353064938
Gtf3a,48.1145633682853,-0.27870633860792815,0.6557049454985033,-0.4250484009938954,0.6708013915657309,0.8300033353064938
Lgalsl,136.7192231565453,0.1491353454935479,0.3513761444992179,0.4244321870686354,0.6712506510605274,0.8303054137782201
Klhl36,16.411402061214158,-0.42137939929310186,0.9929179740995246,-0.4243849041762488,0.6712851281795541,0.8303054137782201
Hemk2,42.922791666255726,-0.22280961435030455,0.5255863357773201,-0.4239258123420932,0.6716199186988319,0.8305538986620523
Large1,48.02159108812144,-0.3026333095198499,0.7137741099315184,-0.4239903147354076,0.6715728767018208,0.8305538986620523
Pus7l,10.155435502722852,-0.414482707874402,0.978723069200715,-0.4234933465018802,0.6719353519449021,0.8308611558086769
Gsta4,483.41495580770965,0.12531391878885603,0.29664483582129864,0.4224375537902376,0.6727056718366586,0.8317307718562476
Hira,19.208840578804214,0.40162244645507456,0.9515015289408167,0.42209332748224665,0.6729568980810603,0.8317802380477956
Rab32,170.37031373870084,-0.14653699929703473,0.34715547454511597,-0.4221077011360537,0.6729464070452587,0.8317802380477956
Gm15756,3.899315674855037,-0.7720065338347922,1.8301298119201146,-0.42183157107573,0.6731479598581225,0.8317802380477956
Cpsf1,398.9370169972519,-0.09426619572980616,0.22344945642310823,-0.42186809150840043,0.6731213015217712,0.8317802380477956
Gm30505,125.32760662072086,0.1724389526066276,0.4084978319935905,0.4221294193045637,0.6729305555192052,0.8317802380477956
Slc25a16,422.9759646554596,-0.08666650885420012,0.20538335038479205,-0.4219743649708106,0.6730437288271631,0.8317802380477956
Sdhd,667.7957261945678,0.0834947826509257,0.1980043524384356,0.42168155206025726,0.6732574715593258,0.8317806620686705
Taf1c,7.717192175082872,-0.5325838891341372,1.2631024820267198,-0.4216474092265072,0.6732823962996606,0.8317806620686705
Mmp11,13.894326691687477,-0.382511936517677,0.9075860335799203,-0.42146080081122544,0.6734186293602414,0.8318661272371956
G2e3,56.551816385927786,0.26974968416755907,0.6402326963361101,0.4213306907180285,0.6735136222859222,0.8319006370050925
Bloc1s1,21.97658038312425,-0.31059191834278516,0.7379434900925865,-0.4208884860598425,0.673836513284453,0.8322166036642035
Gm6180,4.561494410339391,0.5758437806307768,1.3692222745278324,0.42056267367499034,0.6740744549036404,0.8323762945886293
Gm37159,11.803031070799513,0.49541506309799016,1.1780795179888535,0.4205276940420227,0.6741000025577912,0.8323762945886293
Ccdc77,32.62733679070794,-0.2842377393716086,0.6771037756266967,-0.4197846026017666,0.6746428140718372,0.832880759416381
Iars2,665.7336879284788,-0.0849243028512814,0.20226201161361002,-0.41987272930675695,0.6745784306483273,0.832880759416381
Gm2011,6.883974471026795,-0.7810931824525081,1.8625535866573524,-0.41936682415366294,0.6749480661787699,0.8331746974143104
Cyb561d1,14.30768036634272,-0.46430709358262323,1.1084329925526257,-0.41888602802535135,0.6752994286912146,0.833505523029827
Gstp3,62.02070959570968,0.17139224097063677,0.40923017170918796,0.4188162379494188,0.6753504366835258,0.833505523029827
H4c4,355.6248931541791,0.08743891946888578,0.2090679735700447,0.4182320131380182,0.6757774918812613,0.8337421780100616
Coxfa4,539.8225193540852,-0.10971922919212872,0.2624270243464952,-0.41809424721160227,0.6758782108856352,0.8337421780100616
Psd3,783.83069151471,0.12125036917075671,0.28982953054590016,0.4183506385370015,0.6756907709348923,0.8337421780100616
Ypel4,7.83241686306267,1.3590270039228463,3.249639728994104,0.41820851456155744,0.6757946709961604,0.8337421780100616
Mars2,32.730736985877456,-0.22472472968663343,0.5374911376048885,-0.41809941404434714,0.6758744333719182,0.8337421780100616
Rassf4,6.9042375478597595,0.665233777065186,1.5936385674902322,0.4174307717168519,0.6763633510242704,0.833823502313767
Klf7,21.117014921645477,0.3889500582080093,0.9309471769647594,0.4178003519771486,0.6760930935281227,0.833823502313767
Mkrn1,216.04809977847611,0.11992259382769895,0.28714329761121826,0.417640233379467,0.67621017596802,0.833823502313767
Dpcd,43.168319250135866,0.21405027001732646,0.5127691549341206,0.4174398322473729,0.6763567249652819,0.833823502313767
Qpct,60.58876941317463,-0.21616472763001066,0.5177395090846029,-0.41751638389004536,0.6763007429634909,0.833823502313767
Zfas1,7.503177117262966,-0.5384162590882611,1.2900502957572473,-0.41736067257146425,0.6764146160959013,0.833823502313767
Slc18a1,19.839248926109406,-0.36231783228431486,0.8676290052175804,-0.4175953432924413,0.6762430020483075,0.833823502313767
Gm37558,15.050864560676375,0.4347488522787637,1.0424938731945184,0.4170277288503969,0.6766581257558251,0.833987537075295
Cdk19,22.556132727251054,-0.3730588061302192,0.8948335818796497,-0.41690300150178494,0.6767493580313555,0.833987537075295
Igsf11,360.2796646996196,-0.12135462444299273,0.2910300610755584,-0.41698312536685395,0.6766907505920756,0.833987537075295
Cdhr5,518.6815477961609,-0.08343300190217537,0.2002726911896235,-0.4165969978561819,0.6769732056124331,0.8341805312701475
A130014A01Rik,3.8760316377598625,-0.7492733627019039,1.7995183837721371,-0.41637438631289925,0.6771360681918086,0.8342983476003156
Tpx2,7.965944411570646,0.6750394155768145,1.6219777133830449,0.4161829166991752,0.6772761594156396,0.8343880867636965
Med16,149.67980765280663,-0.1388082580638321,0.3341392434549878,-0.41542039967697203,0.6778341755911184,0.834909728195335
Rnf148,4.764774469376325,-0.851459563628433,2.04953911363276,-0.4154395288017904,0.6778201745785546,0.834909728195335
Tti2,67.59947506309884,0.20048947759788294,0.4830146381086419,0.41507950645749975,0.6780837012298737,0.8351341603750435
Cct5,1727.0253186999196,0.07645992513984354,0.18463449054880363,0.41411507087638766,0.6787898360619672,0.8359208562819898
